_SHARE_ENTITY_URN,_ORGANIZATION_ENTITY_URN,ENGAGEMENT,SHARE_COUNT,CLICK_COUNT,LIKE_COUNT,IMPRESSION_COUNT,COMMENT_COUNT,_FIVETRAN_ID,_FIVETRAN_SYNCED
urn:li:share:6983372739520663552,urn:li:organization:10043,1.4,0,0,7,5,0,UW8KQ+FbY98Wv76WXtx951f5Yqg=,2023-04-04
urn:li:share:7023356298855399425,urn:li:organization:10043,0.02998126171,3,17,28,1601,0,YyM2ZIcrDf3dif5YTKz+3qoTcqc=,2023-04-04
urn:li:share:7023273350172995585,urn:li:organization:10043,0.02494394619,3,94,81,7136,0,2KTP4dEaAStBTPpJ7CKtG02vRhA=,2023-04-04
urn:li:share:7022231423394734080,urn:li:organizationBrand:28978119,0.07647058824,0,5,8,170,0,7z0d2yPPSaU8eXweeQQbrA+D9fM=,2023-04-04
urn:li:share:7022214951977062400,urn:li:organization:10043,0.05104566795,57,237,304,11715,9,jYSew9gNsg1oQP368ndue6JvHh4=,2023-04-04
urn:li:share:7021793551130796032,urn:li:organizationBrand:25736,0.02610208817,1,27,17,1724,0,LrkMGFhr0nBBDEwwIVHCnfQhbn0=,2023-04-04
urn:li:share:7021793551130796032,urn:li:organization:25736,0.02610208817,1,27,17,1724,0,mckK2oRhCwyRSJjX7arZeTNeV1M=,2023-04-04
urn:li:share:7020736776667361280,urn:li:organization:10043,0.03428371524,9,59,127,5717,1,oxh/7Nl1+S7XAg8geMZM2O6P7R0=,2023-04-04
urn:li:share:7019664798577528833,urn:li:organization:10043,0.02753872633,1,8,23,1162,0,T94wpeMxD9j0V5C7emnMGM2FZv0=,2023-04-04
urn:li:share:6947177694836981760,urn:li:organization:10043,2,0,0,3,2,0,Vu+I69Un4P8vQ7vB5v4JcBPwoWI=,2023-04-04
urn:li:share:6947178471324274688,urn:li:organization:10043,1.071428571,0,1,13,14,0,MK/QELWckwdJYkaYPtK61qWOXR8=,2023-04-04
urn:li:share:6947576889804742656,urn:li:organization:10043,1.157894737,0,0,17,19,0,k1vH1mDjI5dFM3JZBKhtb6LO924=,2023-04-04
urn:li:share:6979073967412133888,urn:li:organization:10043,1,0,0,1,1,0,GnbCsUJvaAAfBUZXz0k0O/vvqCk=,2023-04-04
urn:li:share:6945405422115651585,urn:li:organization:18124695,0.03787878788,3,18,10,792,0,h/I5SXsv119ZSduPnkDZBm8DSxg=,2023-04-04
urn:li:ugcPost:7008449174287384577,urn:li:organizationBrand:25736,0.0322180917,13,30,35,2421,0,nFvT++sk1vvs+R11PTJdKw2RR7Q=,2023-04-04
urn:li:share:6991020848782467073,urn:li:organization:18124695,0.05128205128,2,9,6,312,0,3taldyrlyLHaLabnssjGxCwVr9Y=,2023-04-04
urn:li:share:6922086474347618304,urn:li:organization:10043,1.444444444,1,0,24,63,0,DuM65AsPBXY4KcxO4T7zsIx3oJM=,2023-04-04
urn:li:share:6922875911935512576,urn:li:organization:10043,3,0,0,3,1,0,PiVQ+3ZAeWNX9LlLPXgnMX8HsFY=,2023-04-04
urn:li:share:7019024996136087552,urn:li:organization:10043,0.03155996393,1,12,22,1109,0,6ve/cnmV7IlRMS0y8FdY57cb3OU=,2023-04-04
urn:li:share:7018625055152631808,urn:li:organization:10043,0.0517174836,13,117,270,7773,2,bzR3Pgho70NzZ7AE60LzU2PBp5Y=,2023-04-04
urn:li:share:7011330219076702208,urn:li:organizationBrand:28978119,0.07589285714,0,7,10,224,0,HQgs+ADlhz6a/UawoHYicOhGZeI=,2023-04-04
urn:li:share:7011314709043851264,urn:li:organizationBrand:25736,0.03473132372,4,32,18,1526,0,HYXcDJkr31Kvmro7tutEt83Higg=,2023-04-04
urn:li:share:7011314709043851264,urn:li:organization:25736,0.03473132372,4,32,18,1526,0,R8wxIktAagDL8GxaXNIQByDyi4Y=,2023-04-04
urn:li:share:6917471425519857664,urn:li:organizationBrand:28981048,0.08184383819,5,47,35,1063,0,Smbps7jYiHZxoWRjN27SMBWs2eA=,2023-04-04
urn:li:share:6919645793926680576,urn:li:organization:25736,0.04274611399,3,36,26,1544,1,5ALS5Pkw9G8Q9HUTyONKh5LP2pw=,2023-04-04
urn:li:share:7006965880609800192,urn:li:organizationBrand:25736,0.04233983287,4,44,29,1795,0,uVXUhSMjrAbz40c9DvKqSPQMJgQ=,2023-04-04
urn:li:share:6939939451506749440,urn:li:organization:25736,0.04028648165,3,19,24,1117,1,Dcd6YqR9ml3K/Q0NWtTbxwxOvGA=,2023-04-04
urn:li:share:7000820734201643010,urn:li:organizationBrand:28978119,0.05813953488,0,0,5,86,0,DALU/MgKfT5/WkwGmeZbu8E0AZo=,2023-04-04
urn:li:share:6979077267767373824,urn:li:organizationBrand:28981048,0.01923076923,1,2,2,260,0,D84VsoacqRPyiWyuj7F4TG9Jddg=,2023-04-04
urn:li:share:6974652838429822976,urn:li:organization:37930,0.03191489362,0,15,21,1128,0,6kr7LwoWkwvw97Sh6lEsZX7Paas=,2023-04-04
urn:li:share:6955144593097068545,urn:li:organization:25736,0.0236039148,1,25,15,1737,0,1TinmeKgdpEo/4rgsrqcVx6k1qo=,2023-04-04
urn:li:share:6927950437815906304,urn:li:organization:37930,0.04109589041,2,10,9,511,1,H89GwXVhwyuV0ggex9t3IOpl414=,2023-04-04
urn:li:share:6919645793926680576,urn:li:organizationBrand:25736,0.04274611399,3,36,26,1544,1,Kto/XLensK+w5qNu+dFRF/lxEis=,2023-04-04
urn:li:share:6944635441832767488,urn:li:organization:37930,0.03333333333,5,11,19,990,2,HeMdIS2I7NuIen84CVcv2k0B5dw=,2023-04-04
urn:li:share:6922152208171978752,urn:li:organizationBrand:28981048,0.09014675052,9,16,19,477,0,v3WPbtv3RAPKdCkdYRxLthkhCnE=,2023-04-04
urn:li:share:6950463576759312385,urn:li:organization:25736,0.02345415778,0,12,10,938,0,4h6wS6A83kde8VUVM+TGUBlb1bI=,2023-04-04
urn:li:share:6950071012428316672,urn:li:organization:37930,0.05258302583,3,39,14,1084,0,xeQ8gWpDcH/joD2dXdD2iKnHmNQ=,2023-04-04
urn:li:share:6982655829908811776,urn:li:organizationBrand:25736,0.03075768942,1,22,18,1333,0,rkI3IxWH2k/RSt30JZtosbhdT98=,2023-04-04
urn:li:share:6935560595014369280,urn:li:organization:37930,0.03786982249,2,20,9,845,0,rgbj/WQ+Y80rCU/82kgy+LZwB9A=,2023-04-04
urn:li:share:6986989196833931264,urn:li:organization:25736,0.05205247567,8,62,54,2363,0,/ahoDsjxNIueBIThk+Qx7galLlw=,2023-04-04
urn:li:share:6996804115024539648,urn:li:organization:25736,0.03157894737,3,27,18,1520,0,MN7QZ9u9Sa599MGZDQ1hQNONju0=,2023-04-04
urn:li:share:6983372835041808384,urn:li:organization:25736,0.03618946248,2,43,22,1879,1,bF/WkjiC7X4bgneOVDfrIvj0PXE=,2023-04-04
urn:li:share:7003374571605172224,urn:li:organizationBrand:25736,0.06711675933,22,91,57,2518,1,GlA2GTgCXnWyQtziCAZLkz5HbyQ=,2023-04-04
urn:li:share:6919253054185684992,urn:li:organizationBrand:28981048,0.07079646018,1,9,14,339,0,mWT6Dl8fD9ylRb6wzoQR0Cd8rio=,2023-04-04
urn:li:share:6967908308246560769,urn:li:organization:37930,0.01680672269,0,4,3,476,0,2YyIKf9V9qET/YQnUGIcY5dNC/k=,2023-04-04
urn:li:share:6981314196634304512,urn:li:organizationBrand:28981048,0.05607476636,0,19,17,642,0,bzOD9oSrzA8kEyv6nd/wpvYchLo=,2023-04-04
urn:li:share:6958417296675495936,urn:li:organization:10043,0.4615384615,0,0,10,26,1,0I6uWWZzF7gKPoob3kBrPVZcMO0=,2023-04-04
urn:li:share:6926863132757815296,urn:li:organization:25736,0.04605641911,3,38,38,1737,1,kPl6luWek0VpO5clO0ZxDcT0NTU=,2023-04-04
urn:li:share:6972961725671235584,urn:li:organization:25736,0.0316774658,1,33,9,1389,0,yeNTAYIwapfC5peUg1FRO5X01x8=,2023-04-04
urn:li:share:6941011402463604737,urn:li:organizationBrand:25736,0.03496503497,2,16,17,1001,0,rzypKbO5s3kxpXcgLXxY0rsWswc=,2023-04-04
urn:li:share:6948651530866630656,urn:li:organizationBrand:25736,0.03539823009,5,36,12,1469,0,49JE4jl+mBvZFUiJOCqj+YL169c=,2023-04-04
urn:li:share:6929475101813854208,urn:li:organization:37930,0.02205882353,0,5,4,408,0,aLD2I/wnJqHn80V+DWe9+11UjTo=,2023-04-04
urn:li:share:7004429405989068800,urn:li:organizationBrand:28978119,0.05042016807,0,3,3,119,0,xWVhuslh5gI/U7APDRPs9Je2/Wc=,2023-04-04
urn:li:share:7018320611001204736,urn:li:organization:10043,0.2121953815,5,1783,203,9397,5,ekyt86ZfNmSWEwDVIeXhXhK/cMk=,2023-04-04
urn:li:share:7018230340381011969,urn:li:organization:10043,0.03828906519,5,45,60,2899,0,2xSC3sD94qiRbzG+04C1Aytn6AY=,2023-04-04
urn:li:share:7017112697951457280,urn:li:organization:10043,0.01992882562,2,10,14,1405,2,VK3QZ5qsH63mNbGTnolU1kicBEM=,2023-04-04
urn:li:share:7016496035602599936,urn:li:organization:10043,0.04395973154,2,58,71,2980,0,ilmA8fMrYC73nZpnVpN3+k+C2DY=,2023-04-04
urn:li:share:7016075762118144000,urn:li:organization:10043,0.05106979114,7,247,147,7852,0,cLCl9Qh3Y7Yt0eQMCvZsl4x+GeI=,2023-04-04
urn:li:share:7013851327168479232,urn:li:organization:10043,0.02050861362,2,16,33,2438,1,M26LdH+OgqmsMPT1X7RFAR4hkF8=,2023-04-04
urn:li:share:7010672665396998144,urn:li:organization:10043,0.04163976759,5,62,62,3098,0,Pw5IcMuHUGzaelTyfoXaswN7T5w=,2023-04-04
urn:li:share:6940362561666134016,urn:li:organization:10043,0.04730713246,3,48,13,1374,0,HpP59WouhtKrWoL/ZtB8GePEszg=,2023-04-04
urn:li:share:6993904974162264064,urn:li:organization:10043,0.02498580352,5,12,27,1761,0,PHurYDyVR2lAIcrE9dGnT2BD0G4=,2023-04-04
urn:li:share:6965623374295293952,urn:li:organization:10043,0.0222392638,3,14,12,1304,0,uzmKpbKvM7euLhp43SSVaEsv+OE=,2023-04-04
urn:li:ugcPost:7000879464242929665,urn:li:organizationBrand:28981048,0.06157635468,6,31,37,1218,1,mJxTWNJHp+P6udtkUgvrH3wHc/E=,2023-04-04
urn:li:share:6947527494866546688,urn:li:organization:10043,0.02586206897,2,9,13,928,0,ynNS+28esoNH+DLpYFY+n872ZmA=,2023-04-04
urn:li:share:7008804157570629632,urn:li:organization:10043,0.02266545784,1,7,17,1103,0,gnvpSTMBuTz0jtPLBvEFsj55/F0=,2023-04-04
urn:li:share:6985917257948295168,urn:li:organization:10043,0.04801762115,3,37,69,2270,0,hOGwyZp6R+MAspDBfqOKGHM28GQ=,2023-04-04
urn:li:share:7008415560778625024,urn:li:organization:10043,0.02342342342,0,10,16,1110,0,OugURhMJAbxyyJANucdjosXzE5w=,2023-04-04
urn:li:share:7008474870942490625,urn:li:organization:10043,0.01840490798,0,16,15,1630,1,BNXzuJEDfQ5pF76CBB+i/M+Xh4o=,2023-04-04
urn:li:share:6942139784572112896,urn:li:organization:10043,0.03516483516,1,41,22,1820,0,q9jc2CKXGLIzJCfChn6yyKy4+rs=,2023-04-04
urn:li:share:6938490126922649601,urn:li:organization:10043,0.02357100766,1,28,11,1697,0,R9k5sgcp/S0ATVdNI7sKCWcxcPM=,2023-04-04
urn:li:share:7009185466205831171,urn:li:organization:10043,0.03428761651,6,36,61,3004,0,PWuFsPBdTtXT0bAQ18KYK822iMU=,2023-04-04
urn:li:share:6933061271814635521,urn:li:organization:10043,0.0348759222,3,29,20,1491,0,dOM79J5Okjz3rw4d/1b3DvV/tuI=,2023-04-04
urn:li:share:6958427361750978560,urn:li:organization:10043,0,0,0,1,0,0,WDtSTfAF0PxGA69qZgcwnrGWRdE=,2023-04-04
urn:li:share:6987850041944129536,urn:li:organization:10043,0.02579365079,5,20,40,2520,0,VHgYBa8tJ3Fx8aRqLrGKaQ+JO5c=,2023-04-04
urn:li:share:6959840601009766400,urn:li:organization:10043,0.01769165965,1,9,12,1187,0,8rXHLA+S6VUs/vezqT/Fd6Pt6Yg=,2023-04-04
urn:li:share:6947297521304035328,urn:li:organization:10043,0.03925729443,5,19,49,1885,2,KzAi8wF6oTmNcbxpiZvM8TWphdc=,2023-04-04
urn:li:share:6950780711750557696,urn:li:organization:10043,0.08653846154,2,2,5,104,0,K2GVevdlpNg9MQBciTgOqOxnfsY=,2023-04-04
urn:li:share:6955793842990174208,urn:li:organization:10043,0.06369426752,1,4,16,314,0,prpqkrn7N12lB2GKDbtkfJFuKBk=,2023-04-04
urn:li:share:6958426751483961344,urn:li:organization:10043,2.571428571,0,0,18,7,0,myavwXYT9KeCK2AVYOzWDz06Yik=,2023-04-04
urn:li:share:6947177446039261184,urn:li:organization:10043,0.5925925926,1,0,15,27,0,b/xHBALb+sC9XhAyNQ8XnFsoj4k=,2023-04-04
urn:li:share:6947191921006014465,urn:li:organization:10043,2,0,0,2,1,0,zIduZiIXcO/K70h1RoQ94fChmFI=,2023-04-04
urn:li:share:6950441988210978816,urn:li:organization:10043,3,0,0,12,4,0,hvoMNZbVv3JQPgkBtT9nS036RVI=,2023-04-04
urn:li:share:6947940336732123136,urn:li:organization:10043,0.9,0,0,9,10,0,f8XjgKbIbIyXc+9suNbHXhxRNII=,2023-04-04
urn:li:share:6950441900369670145,urn:li:organization:10043,0.4,0,0,6,15,0,yWc61bnNdlRTzEkcjGnVQelDmfs=,2023-04-04
urn:li:share:6947202515377512448,urn:li:organization:10043,0.1118881119,0,0,14,143,0,VdgugvnS44UlVsoP3iXhnKFN6y0=,2023-04-04
urn:li:share:6947202302260731904,urn:li:organization:10043,2,0,0,6,3,0,4MRC31a24eoe7Zu23lE1hAl1yyU=,2023-04-04
urn:li:share:6947192265198997504,urn:li:organization:10043,0,0,0,3,0,0,TkCAfrYi6lN86//u3TOAbM7kUdg=,2023-04-04
urn:li:share:6947203469942403072,urn:li:organization:10043,7,0,0,14,2,0,OYtfps1Pc/VbZxVexvnlOVmYng4=,2023-04-04
urn:li:share:6947191645851299840,urn:li:organization:10043,0.6666666667,0,0,2,3,0,l9UFfmmIdaMYRgGuT+Yww067V7g=,2023-04-04
urn:li:share:6947939025961848832,urn:li:organization:10043,1.25,0,0,7,8,0,5JY468XWIi60avDO9nQP9HkgqAs=,2023-04-04
urn:li:share:6947938507541684225,urn:li:organization:10043,1.375,0,0,20,16,0,K2xghU9g//2wROcXP1ZEldDHn4k=,2023-04-04
urn:li:share:6947189720502173697,urn:li:organization:10043,0.04615384615,0,1,2,65,0,aEGGKykZlf3h9ETg6AhqigNMUwo=,2023-04-04
urn:li:share:6947190762308554754,urn:li:organization:10043,0.5333333333,0,0,8,15,0,zEXhjP0PUqaeWJIl/KZueKSVSwE=,2023-04-04
urn:li:share:6947189363344592896,urn:li:organization:10043,7,0,0,7,1,0,V/EruOFkr5tVa4lcMHrmO3XoRyc=,2023-04-04
urn:li:share:6947178271130169344,urn:li:organization:10043,1.333333333,0,0,11,9,0,Dtgr/x4iNx3NfLwsjQb2Ed3nEGY=,2023-04-04
urn:li:share:6947177866606313473,urn:li:organization:10043,2.75,0,0,11,4,0,b03gCLYr9qya1CnOhZ3ISoj4+vU=,2023-04-04
urn:li:share:6976516807377502208,urn:li:organization:10043,0.05004955401,8,67,127,4036,0,fNL8sQrCy56Hp40c2tpq35HS0fw=,2023-04-04
urn:li:share:6950516224644587521,urn:li:organization:10043,0.02842377261,1,16,15,1161,1,hN17rLynCzQDryETVXcTMnkyJI0=,2023-04-04
urn:li:share:6983396074942083072,urn:li:organization:10043,0.02448775612,0,21,28,2001,0,S096SXASC2shr6mh3NJKzCvOXKQ=,2023-04-04
urn:li:share:6935666002772856833,urn:li:organization:10043,0.04127299851,7,27,49,2011,0,Bk/YbnDAeXfVWGKRuc/ONWNhmb4=,2023-04-04
urn:li:share:6979031813197312000,urn:li:organization:10043,0.04336283186,4,42,52,2260,0,dy3FqFRYU15coCdfgqX2zgD2ndE=,2023-04-04
urn:li:share:7008068628700966913,urn:li:organization:10043,0.02989627822,3,17,29,1639,0,Iu7j/dNYbXxvLJRwk0RJRNBeDS4=,2023-04-04
urn:li:share:6942461209229090816,urn:li:organization:10043,0.02178496135,0,21,9,1423,0,OkKnEXlWOvgsWQsZ5B9XFn2BiTE=,2023-04-04
urn:li:share:6999295260514291712,urn:li:organization:10043,0.04128440367,3,3,4,218,0,9KYKeJjwhHX0ZMrOtdhZkh5k/3g=,2023-04-04
urn:li:share:6957756929813159936,urn:li:organization:10043,0.04958677686,4,14,49,1331,0,+ICmEI5Y2X7DiQzro4ftsmog1E4=,2023-04-04
urn:li:share:6980586986608746498,urn:li:organization:10043,0.0491206792,7,88,67,3298,0,vbE5kCd1YV+cme4t8nAxhhJ1FCU=,2023-04-04
urn:li:share:6940649058105516032,urn:li:organization:10043,0.02652259332,4,10,13,1018,0,HuRG803KcR9/azPPIv7FG6aA/GM=,2023-04-04
urn:li:share:6982776682931785728,urn:li:organization:10043,0.0252824099,5,14,27,1859,1,Z3w0LTiK6wFMGGT6vOTy1mHWveA=,2023-04-04
urn:li:share:6989269314101030912,urn:li:organization:10043,0.03372835005,1,25,48,2194,0,v0GcRNYcaQrkhIaRqicVMZc8GLs=,2023-04-04
urn:li:share:6974667991238000640,urn:li:organization:10043,0.04367135455,9,84,83,4053,1,IK/UwVlcdb1bxjYpsgWwvtFdg1k=,2023-04-04
urn:li:share:6802620145710723072,urn:li:organization:10043,0,0,0,10,0,0,TMQ9iBt1e1hv2Joc3clKUx3yxvc=,2023-04-04
urn:li:share:6954864934446911489,urn:li:organization:10043,0.16,4,2,10,100,0,8U4/Wngm+lPblqTzu/jY70URkVg=,2023-04-04
urn:li:share:6934473518592008192,urn:li:organization:10043,0.01960784314,3,7,12,1173,1,4ExNy2e6GVPoLTp9dEfktSkzV6g=,2023-04-04
urn:li:share:7009147676772511744,urn:li:organization:10043,0.02907421576,1,15,21,1307,1,16Glb0f9bvR7UsDgfhV/baSOMCM=,2023-04-04
urn:li:share:6927225589871374336,urn:li:organization:10043,0.03012552301,0,19,17,1195,0,QWMZ1b/9E4FQIEFTixLsbqYn+n8=,2023-04-04
urn:li:share:6962787588621381632,urn:li:organization:10043,1.142857143,0,0,8,7,0,qs8UqUzV084WduvuD69aM3Kf5ok=,2023-04-04
urn:li:share:6922110081039757312,urn:li:organization:10043,0.5517241379,0,0,14,29,0,bwuxiq/MRyyytg8KVPEt/sT2K4Q=,2023-04-04
urn:li:share:6963142533992321024,urn:li:organization:10043,0.5555555556,0,0,15,27,0,jgu4JZN8uMX7B6PuwwvoVGXp+n4=,2023-04-04
urn:li:share:6922852800972349440,urn:li:organization:10043,0,0,0,2,0,0,JP9FFrPYqFp7jr1YzzCQjr7vzKM=,2023-04-04
urn:li:share:6947907318957125632,urn:li:organization:10043,0.5,0,0,1,2,0,urwO3Bol+HLD7nfpfTxENXpYKyc=,2023-04-04
urn:li:share:6962789049870745601,urn:li:organization:10043,1,0,0,3,3,0,ez3AypWhsgUyIHT9gWjbXUxMFE8=,2023-04-04
urn:li:share:6963090391138996224,urn:li:organization:10043,0.1481481481,0,1,3,27,0,kof+6D+XHXHloMX+YbUwpYyB+/A=,2023-04-04
urn:li:share:6963143244603908097,urn:li:organization:10043,0.3076923077,0,0,12,39,0,tD1fN2qF7ZZS/Y6SWlr2U6cQhe8=,2023-04-04
urn:li:share:6962787294130917376,urn:li:organization:10043,1.733333333,0,1,24,15,0,+eGPtYjEAbssOFHqGaF0plLXS5s=,2023-04-04
urn:li:share:6947909279970385920,urn:li:organization:10043,0.2857142857,0,0,1,7,0,hTdowd4F92y9rJvPw4UsyiwiGCE=,2023-04-04
urn:li:share:6962792429427023872,urn:li:organization:10043,0,0,0,5,0,0,uGlOm4nl5UACg5hQHmOLk5Ok51U=,2023-04-04
urn:li:share:6962789322743787520,urn:li:organization:10043,0.5,0,0,3,6,0,ylseCUo2ana8fnqF4lbPFAoH5gc=,2023-04-04
urn:li:share:6960237826718220288,urn:li:organization:10043,0.7142857143,0,0,20,28,0,l+irVBFbuxU25IdL4E6ciE0+Dvo=,2023-04-04
urn:li:share:6962792268038582274,urn:li:organization:10043,0,0,0,3,0,0,nXdnkzPaDb4fMLjOVvjyMWkZbfA=,2023-04-04
urn:li:share:6947908544717279232,urn:li:organization:10043,1,0,0,0,2,0,SKAkbk9F1j64UybV5LR3c1jSnP4=,2023-04-04
urn:li:share:6963142313892024320,urn:li:organization:10043,0.5714285714,0,0,23,42,0,rpVVNvfMS7u5TCNK8J4WZyGYikU=,2023-04-04
urn:li:share:6983758234801106944,urn:li:organization:10043,0.04405286344,0,98,91,4313,1,iJirgGdj7A2YFngtDYd1qP5lM9I=,2023-04-04
urn:li:share:6931970463195701248,urn:li:organization:10043,0.06542056075,1,7,6,214,0,A3kwM05XhkemlOGvZFzY59DeD1Q=,2023-04-04
urn:li:share:6986295062607400960,urn:li:organization:10043,0.04865979381,7,61,48,2425,3,rFeTOdg12JUbMCNkSCe9IS0IVz0=,2023-04-04
urn:li:share:7006256803437039616,urn:li:organization:10043,0.030579644,7,25,38,2191,0,m059NqkrcvYpjsbLWGAenmr2D0Q=,2023-04-04
urn:li:share:6945390178924396544,urn:li:organization:10043,0.01974248927,1,15,7,1165,0,b3DhPtMbUGZJg3AQ6SuiJu7gBgw=,2023-04-04
urn:li:share:6957303900655812608,urn:li:organization:10043,0.03860407659,4,134,111,6476,1,LZJl8ptvX92NgvAD2q1gZH7C0d4=,2023-04-04
urn:li:share:6940014787619663872,urn:li:organization:10043,0.03730272597,3,10,14,697,0,Fnbng8Ln0mw0fY6jhTCtWOJmSiE=,2023-04-04
urn:li:share:6958391134041620480,urn:li:organization:10043,0.02835538752,0,9,21,1058,0,jVOpZfv1gqqasNWINMnxRYqPYn4=,2023-04-04
urn:li:share:7003424913600503808,urn:li:organization:10043,0.03066746843,3,16,32,1663,0,qMD/znh+x/WvpAvBUAYwpJlEs1o=,2023-04-04
urn:li:share:6977658167472074753,urn:li:organization:10043,0.06437389771,10,121,89,3402,1,wn+yNVnuQ0IXjH+mmkRhWqBLFbE=,2023-04-04
urn:li:share:6933386357142679552,urn:li:organization:10043,0.02619760479,3,13,19,1336,0,YMEk6g4aHEspXq3Hw/EG1NsrLfI=,2023-04-04
urn:li:share:6925763394671120384,urn:li:organization:10043,0.4444444444,0,0,11,27,0,CjBxbvwvo7hcaJlxJXpmeFc7aIg=,2023-04-04
urn:li:share:6952659846374526976,urn:li:organization:10043,0.4520547945,0,0,30,73,0,UADWNZbXiEN9M4/0ZMYxWFswXRA=,2023-04-04
urn:li:share:6952660089585434624,urn:li:organization:10043,1.2,0,0,18,15,0,EFzasPOBYN8nN8PAdkSxazY22cA=,2023-04-04
urn:li:share:6947576710519214081,urn:li:organization:10043,1.269230769,1,0,26,26,0,O9U1zs1dIAt582FbhQRkj1KZygM=,2023-04-04
urn:li:share:6958043689382264832,urn:li:organization:10043,0.05843801202,10,91,112,3662,2,EQ8a/kaFGsXWlLl7s4GwiIb4vSo=,2023-04-04
urn:li:share:6939561826078642176,urn:li:organization:10043,0.02340597256,0,13,16,1239,0,ZOjkx4h7ezgDoNJACXRji89nGqA=,2023-04-04
urn:li:share:6958436314975203329,urn:li:organization:10043,0.4285714286,0,0,3,7,0,qLpFUrq5Vpf9HSJJENJEH0l5/+s=,2023-04-04
urn:li:share:6924311254312366080,urn:li:organization:10043,0.03167420814,5,15,17,1105,0,AKziEp0YIDUCmH6LQ54NQZvtKtU=,2023-04-04
urn:li:share:6965291400426926080,urn:li:organization:10043,0.03709198813,2,27,21,1348,0,Kux7IXcSnvOuqTBYZThHypu07VQ=,2023-04-04
urn:li:share:6958417347309105153,urn:li:organization:10043,2.5,0,0,5,2,0,kBig3eowaXCZVEhOMglQZoRJM6E=,2023-04-04
urn:li:share:6983372036152659968,urn:li:organization:10043,3,0,0,1,1,0,4Bmabnqrx1+QUlo/rawYY9glHQw=,2023-04-04
urn:li:share:6979073876513206273,urn:li:organization:10043,2,0,0,6,3,0,W/T83t8bRkdH8WP461ba67gEc0s=,2023-04-04
urn:li:share:6979078743768096768,urn:li:organization:10043,1,0,0,6,6,0,E14Lvw5Ssu4n8pl0PIRN47jBr68=,2023-04-04
urn:li:share:6983370566686674944,urn:li:organization:10043,0.3684210526,0,0,3,19,0,V3LWtycFjfTGYrpzGq0aohbEzBo=,2023-04-04
urn:li:share:6979074104989487104,urn:li:organization:10043,1.25,0,0,5,4,0,SzUpH+LdqtnfSlTKoGfJqHNknPU=,2023-04-04
urn:li:share:6991019955748036608,urn:li:organization:10043,0.06962549141,10,380,278,9666,8,pkZ+0+JlGEGCDd7x5OVgRMpZ/Ao=,2023-04-04
urn:li:share:6951143358534733824,urn:li:organization:10043,0.04543107899,11,33,49,1937,0,A4kmSx+WRmfmHWXVyChhGy2x1EA=,2023-04-04
urn:li:share:6922160648093089792,urn:li:organization:10043,0.05515919497,67,170,284,9391,1,qdQ+tefsnWbyMGTbwDKGpOOuvTo=,2023-04-04
urn:li:share:6934850757154275328,urn:li:organization:10043,0.01946721311,2,8,9,976,0,4Dvv5HIy0ajRR5Cd9cQ6ypkFhAw=,2023-04-04
urn:li:share:6980496704164810752,urn:li:organization:10043,0.05676855895,4,66,32,1832,2,JCka4Ki6g1n/ZPMf6o4xWMREttU=,2023-04-04
urn:li:share:6990748971845529600,urn:li:organization:18124695,0.04684975767,1,10,19,619,0,8rcU8eUNdaeRTP4aYifI7vEJ4s8=,2023-04-04
urn:li:share:7008777835628699648,urn:li:organization:18124695,0.03320561941,0,16,10,783,0,fYKMSCZ5pS82K6Khy22BftT2S3g=,2023-04-04
urn:li:share:6979107497676550144,urn:li:organization:18124695,0.06064356436,2,28,19,808,0,C2fuTTbutiUwu+86mfE0kdqHlik=,2023-04-04
urn:li:share:6985192423144513536,urn:li:organization:18124695,0.0770252324,3,39,14,753,3,92/qAOG4og86yI7W8NPVU3xvJDQ=,2023-04-04
urn:li:ugcPost:7000879464242929665,urn:li:organization:28981048,0.06157635468,6,31,37,1218,1,2Nm81CWUPVZMv70lnj+IwqDZf3U=,2023-04-04
urn:li:share:7029464485773934592,urn:li:organization:28978119,0.1130742049,3,8,21,283,0,MvX9DlAxhyLe11odHHa7s3UqFDU=,2023-04-04
urn:li:share:7028735442720100352,urn:li:organization:28978119,0.07344632768,0,5,8,177,0,2SfktYdhW4Gn7Eekkw/CXDzOpqg=,2023-04-04
urn:li:share:7024390747068010496,urn:li:organization:28978119,0.07284768212,0,5,6,151,0,1MydR4hnd5nz2811LjbbkqLKh18=,2023-04-04
urn:li:share:7022231423394734080,urn:li:organization:28978119,0.07647058824,0,5,8,170,0,yMO/ZXiIcsns4r87sHiTHM2ANdU=,2023-04-04
urn:li:share:7011330219076702208,urn:li:organization:28978119,0.07589285714,0,7,10,224,0,GxZz1qM0Vr1d34aXe5wTsu5bFfs=,2023-04-04
urn:li:share:7009502745195941888,urn:li:organization:28978119,0.06329113924,0,3,2,79,0,oj5pwMN5J9ykIYWnA+0tXWv5qyE=,2023-04-04
urn:li:share:6965406967553036289,urn:li:organization:28978119,0.04424778761,0,4,2,113,0,nwRg8dGvQwLhlp8NxX1hqQGL0Kw=,2023-04-04
urn:li:share:6989194071483314176,urn:li:organization:28978119,0.04166666667,0,1,4,120,0,S1RclcguGn6kWHtoBGy6Tb6T3+I=,2023-04-04
urn:li:share:6973686613897863168,urn:li:organization:28978119,0.05050505051,1,0,4,99,0,gDEu2aEZIoAmEAwSRVBQ6I6EG3o=,2023-04-04
